==PROF== Connected to process 1357662 (/global/common/software/nersc9/pytorch/2.8.0/bin/python3.12)
==PROF== Disconnected from process 1357662
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"3","1357662","python3.12","127.0.0.1","void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params)","1","7","(128, 1, 1)","(256, 4, 16)","0","8.0","Command line profiler metrics","dram__bytes_write.sum","byte","15,368,192"
"3","1357662","python3.12","127.0.0.1","void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params)","1","7","(128, 1, 1)","(256, 4, 16)","0","8.0","Command line profiler metrics","gpu__time_duration.sum","ns","81,952"
"4","1357662","python3.12","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(16384, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes_read.sum","byte","33,560,576"
"4","1357662","python3.12","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(16384, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes_write.sum","byte","14,319,872"
"4","1357662","python3.12","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::AUnaryFunctor<c10::Half, c10::Half, c10::Half, binary_internal::MulFunctor<float>>, std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(16384, 1, 1)","0","8.0","Command line profiler metrics","gpu__time_duration.sum","ns","38,176"
"5","1357662","python3.12","127.0.0.1","void <unnamed>::softmax_warp_forward<c10::Half, c10::Half, float, 10, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)","1","7","(32, 4, 1)","(4096, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes_read.sum","byte","33,580,416"
"5","1357662","python3.12","127.0.0.1","void <unnamed>::softmax_warp_forward<c10::Half, c10::Half, float, 10, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)","1","7","(32, 4, 1)","(4096, 1, 1)","0","8.0","Command line profiler metrics","dram__bytes_write.sum","byte","17,550,592"
"5","1357662","python3.12","127.0.0.1","void <unnamed>::softmax_warp_forward<c10::Half, c10::Half, float, 10, 0, 0>(T2 *, const T1 *, int, int, int, const bool *, int, bool)","1","7","(32, 4, 1)","(4096, 1, 1)","0","8.0","Command line profiler metrics","gpu__time_duration.sum","ns","65,728"
"6","1357662","python3.12","127.0.0.1","ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn","1","7","(128, 1, 1)","(1, 16, 16)","0","8.0","Command line profiler metrics","dram__bytes_read.sum","byte","35,667,712"
"6","1357662","python3.12","127.0.0.1","ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn","1","7","(128, 1, 1)","(1, 16, 16)","0","8.0","Command line profiler metrics","dram__bytes_write.sum","byte","72,064"
"6","1357662","python3.12","127.0.0.1","ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_nn","1","7","(128, 1, 1)","(1, 16, 16)","0","8.0","Command line profiler metrics","gpu__time_duration.sum","ns","42,848"
